item,itemLabel
http://www.wikidata.org/entity/Q16983810,Yale romanization of Mandarin
http://www.wikidata.org/entity/Q17055654,Yale romanization of Cantonese
http://www.wikidata.org/entity/Q18785079,Hinghwa Romanized
http://www.wikidata.org/entity/Q19273962,Kienning Colloquial Romanized
http://www.wikidata.org/entity/Q20725554,Hainan Romanised
http://www.wikidata.org/entity/Q22100794,Ianzewxua Ladinxua Zmubiaw
http://www.wikidata.org/entity/Q28057904,MNS 5217:2012
http://www.wikidata.org/entity/Q52527131,Möllendorff transliteration
http://www.wikidata.org/entity/Q55108443,romanization of North Korean
http://www.wikidata.org/entity/Q62046361,Baxter-Sagart Old Chinese reconstruction
http://www.wikidata.org/entity/Q65088906,GOST 7.79-2000
http://www.wikidata.org/entity/Q67936489,Pha̍k-và-sṳ̀ of Swatow
http://www.wikidata.org/entity/Q108618707,Tiê-chiu Pe̍h-ūe-jī
http://www.wikidata.org/entity/Q111633043,ISO romanization
http://www.wikidata.org/entity/Q111633441,Yale romanization
http://www.wikidata.org/entity/Q113206302,Bhardwaj IAST transliteration for Punjabi
http://www.wikidata.org/entity/Q114871020,Canonical ASCII Transliteration Format
http://www.wikidata.org/entity/Q114871134,ORACC transliteration style
http://www.wikidata.org/entity/Q117857280,Tamashek romanization table
http://www.wikidata.org/entity/Q117857303,Russian romanization table
http://www.wikidata.org/entity/Q124248901,ETCSL transliteration style
http://www.wikidata.org/entity/Q124248985,CAD transliteration style
http://www.wikidata.org/entity/Q124337478,Lexilogos Ukrainian Cyrillic-Latin conversion
http://www.wikidata.org/entity/Q124337494,Lexilogos Modern Greek > Latin conversion
http://www.wikidata.org/entity/Q124337511,Lexilogos Ancient Greek > Latin alphabet conversion
http://www.wikidata.org/entity/Q124340371,Lexilogos Tajik Cyrillic-Latin conversion
http://www.wikidata.org/entity/Q124340492,Lexilogos Sanskrit Devanagari-Latin conversion
http://www.wikidata.org/entity/Q126193494,Roman Dzongkha
http://www.wikidata.org/entity/Q136955265,CAMeL Arabic Phonetic Inventory
http://www.wikidata.org/entity/Q138007445,Q138007445
http://www.wikidata.org/entity/Q711749,Kontsevich system
http://www.wikidata.org/entity/Q1234239,Palladius system
http://www.wikidata.org/entity/Q2622924,Polivanov system
http://www.wikidata.org/entity/Q25386741,Kholodovich system
http://www.wikidata.org/entity/Q56312515,cyrillization of Korean
http://www.wikidata.org/entity/Q65201773,Academic System for Transcribing Chinese Words and Proper Names in Ukrainian
http://www.wikidata.org/entity/Q124638348,cyrillization of Chinese into Bulgarian
http://www.wikidata.org/entity/Q124638429,Cyrillization of Chinese into Serbian
http://www.wikidata.org/entity/Q1141703,Microsoft Windows version history
http://www.wikidata.org/entity/Q3834287,Fedora version history
http://www.wikidata.org/entity/Q5451859,Firefox version history
http://www.wikidata.org/entity/Q5776150,FreeBSD version history
http://www.wikidata.org/entity/Q18463177,version history of 0 A.D.
http://www.wikidata.org/entity/Q22906433,Debian version history
http://www.wikidata.org/entity/Q75699628,Linux kernel version history
http://www.wikidata.org/entity/Q625143,ecstasy
http://www.wikidata.org/entity/Q2595006,Q2595006
http://www.wikidata.org/entity/Q2845018,Q2845018
http://www.wikidata.org/entity/Q109303318,Aldersgate Street Experience
http://www.wikidata.org/entity/Q184529,Ten Wings
http://www.wikidata.org/entity/Q1416398,gap creationism
http://www.wikidata.org/entity/Q5183475,creationist cosmologies
http://www.wikidata.org/entity/Q5242770,day-age creationism
http://www.wikidata.org/entity/Q6082964,Hak Dīni Kur'an Dili
http://www.wikidata.org/entity/Q16156931,historicist interpretations of the Book of Revelation
http://www.wikidata.org/entity/L56929,L56929
http://www.wikidata.org/entity/L56927,L56927
http://www.wikidata.org/entity/Q136439483,Q136439483
http://www.wikidata.org/entity/Q122491,Shva
http://www.wikidata.org/entity/Q912265,dagesh or mapiq
http://www.wikidata.org/entity/Q2093380,Kubutz and Shuruk
http://www.wikidata.org/entity/Q2192794,tzere
http://www.wikidata.org/entity/Q2911376,holam
http://www.wikidata.org/entity/Q2920744,kamatz
http://www.wikidata.org/entity/Q3997681,segol
http://www.wikidata.org/entity/Q3997697,patach
http://www.wikidata.org/entity/Q5769864,hiriq
http://www.wikidata.org/entity/Q13194820,shuruk
http://www.wikidata.org/entity/Q17354808,hataf patah
http://www.wikidata.org/entity/Q87500002,hataf segol
http://www.wikidata.org/entity/Q87500008,hataf kamatz
http://www.wikidata.org/entity/Q87500023,holam
http://www.wikidata.org/entity/Q87500028,kubutz
http://www.wikidata.org/entity/Q87500034,meteg
http://www.wikidata.org/entity/Q87500061,kamatz katan
http://www.wikidata.org/entity/L301018,L301018
http://www.wikidata.org/entity/L1133162,L1133162
http://www.wikidata.org/entity/L56928,L56928
http://www.wikidata.org/entity/L57871,L57871
http://www.wikidata.org/entity/L1381018,L1381018
http://www.wikidata.org/entity/L1381309,L1381309
http://www.wikidata.org/entity/L1381691,L1381691
http://www.wikidata.org/entity/L1381753,L1381753
http://www.wikidata.org/entity/L1381917,L1381917
http://www.wikidata.org/entity/L1382082,L1382082
http://www.wikidata.org/entity/L1382345,L1382345
http://www.wikidata.org/entity/L1382477,L1382477
http://www.wikidata.org/entity/L1382711,L1382711
http://www.wikidata.org/entity/L1382926,L1382926
http://www.wikidata.org/entity/L1382984,L1382984
http://www.wikidata.org/entity/L1383489,L1383489
http://www.wikidata.org/entity/L1383490,L1383490
http://www.wikidata.org/entity/L1383873,L1383873
http://www.wikidata.org/entity/L1384191,L1384191
http://www.wikidata.org/entity/L1384647,L1384647
http://www.wikidata.org/entity/L1384800,L1384800
http://www.wikidata.org/entity/L1385394,L1385394
http://www.wikidata.org/entity/L1385512,L1385512
http://www.wikidata.org/entity/L1385533,L1385533
http://www.wikidata.org/entity/L1386545,L1386545
http://www.wikidata.org/entity/L1386579,L1386579
http://www.wikidata.org/entity/L1386857,L1386857
http://www.wikidata.org/entity/L1387045,L1387045
http://www.wikidata.org/entity/L1387182,L1387182
http://www.wikidata.org/entity/L1387253,L1387253
http://www.wikidata.org/entity/L1387567,L1387567
http://www.wikidata.org/entity/L1387559,L1387559
http://www.wikidata.org/entity/L1388781,L1388781
http://www.wikidata.org/entity/L1389498,L1389498
http://www.wikidata.org/entity/L1390600,L1390600
http://www.wikidata.org/entity/L1390663,L1390663
http://www.wikidata.org/entity/L1390701,L1390701
http://www.wikidata.org/entity/L1391326,L1391326
http://www.wikidata.org/entity/L1391336,L1391336
http://www.wikidata.org/entity/L1391338,L1391338
http://www.wikidata.org/entity/L1391374,L1391374
http://www.wikidata.org/entity/L1391417,L1391417
http://www.wikidata.org/entity/L1391917,L1391917
http://www.wikidata.org/entity/L1392980,L1392980
http://www.wikidata.org/entity/L1394258,L1394258
http://www.wikidata.org/entity/L1394363,L1394363
http://www.wikidata.org/entity/L1394413,L1394413
http://www.wikidata.org/entity/L1394478,L1394478
http://www.wikidata.org/entity/L1394576,L1394576
http://www.wikidata.org/entity/L1394690,L1394690
http://www.wikidata.org/entity/L1394691,L1394691
http://www.wikidata.org/entity/L1395132,L1395132
http://www.wikidata.org/entity/L1395133,L1395133
http://www.wikidata.org/entity/L1395134,L1395134
http://www.wikidata.org/entity/L1395361,L1395361
http://www.wikidata.org/entity/L1395734,L1395734
http://www.wikidata.org/entity/L1395735,L1395735
http://www.wikidata.org/entity/L1395736,L1395736
http://www.wikidata.org/entity/L1395737,L1395737
http://www.wikidata.org/entity/L1397135,L1397135
http://www.wikidata.org/entity/L1397136,L1397136
http://www.wikidata.org/entity/L1397137,L1397137
http://www.wikidata.org/entity/L1397138,L1397138
http://www.wikidata.org/entity/L1461604,L1461604
http://www.wikidata.org/entity/L1469095,L1469095
http://www.wikidata.org/entity/L1469096,L1469096
http://www.wikidata.org/entity/L184199,L184199
http://www.wikidata.org/entity/L291061,L291061
http://www.wikidata.org/entity/L39639,L39639
http://www.wikidata.org/entity/L39640,L39640
http://www.wikidata.org/entity/Q65396342,Q65396342
http://www.wikidata.org/entity/Q1091051,NATO intervention in Bosnia and Herzegovina
http://www.wikidata.org/entity/Q285798,Busuu
http://www.wikidata.org/entity/Q2918660,Duolingo
http://www.wikidata.org/entity/Q19385011,Practical Procedures in Nursing
http://www.wikidata.org/entity/Q113633090,IndyLan
http://www.wikidata.org/entity/Q114093396,Lingopie
http://www.wikidata.org/entity/Q130387390,Desketa
http://www.wikidata.org/entity/Q134954912,Kalemon
http://www.wikidata.org/entity/Q135616878,Q135616878
http://www.wikidata.org/entity/Q210714,2011 military intervention in Libya
http://www.wikidata.org/entity/Q658598,Siberian Intervention
http://www.wikidata.org/entity/Q1044829,Polish–Muscovite War
http://www.wikidata.org/entity/Q2001082,Allied intervention in the Russian Civil War
http://www.wikidata.org/entity/Q2028438,Sugar Intervention
http://www.wikidata.org/entity/Q2468365,North Russia intervention
http://www.wikidata.org/entity/Q4301647,Soviet intervention in Mongolia
http://www.wikidata.org/entity/Q4971401,British military intervention in the Sierra Leone Civil War
http://www.wikidata.org/entity/Q6022577,Indian intervention in the Sri Lankan civil war
http://www.wikidata.org/entity/Q6722016,occupation of Iraq
http://www.wikidata.org/entity/Q12810262,Imia/Kardak crisis
http://www.wikidata.org/entity/Q15803217,Iranian intervention in the Syrian civil war
http://www.wikidata.org/entity/Q17507684,War against the Islamic State
http://www.wikidata.org/entity/Q18121212,United States intervention in Syria
http://www.wikidata.org/entity/Q18159629,US-led intervention in Iraq
http://www.wikidata.org/entity/Q18418566,Southern Russia intervention
http://www.wikidata.org/entity/Q19321756,Jordanian intervention in the Syrian civil war
http://www.wikidata.org/entity/Q19879133,Israel and the Syrian civil war
http://www.wikidata.org/entity/Q19917140,Q19917140
http://www.wikidata.org/entity/Q21032720,Russian military intervention in the Syrian civil war
http://www.wikidata.org/entity/Q21190377,American military intervention in Cameroon
http://www.wikidata.org/entity/Q21647838,German intervention against the Islamic State
http://www.wikidata.org/entity/Q23550326,Saudi-led intervention in Bahrain
http://www.wikidata.org/entity/Q23641809,Dutch military intervention against the Islamic State
http://www.wikidata.org/entity/Q28444896,ECOWAS military intervention in the Gambia
http://www.wikidata.org/entity/Q28726406,Romanian military intervention in Bessarabia
http://www.wikidata.org/entity/Q55603824,American military intervention in Somalia
http://www.wikidata.org/entity/Q123285238,Red Sea crisis
http://www.wikidata.org/entity/Q124485855,South African intervention in Lesotho
http://www.wikidata.org/entity/Q124819767,Houthi involvement in the Gaza war
http://www.wikidata.org/entity/Q131546783,Intervention in Cuba 1906
http://www.wikidata.org/entity/Q131913878,Portuguese intervention in Hormuz
http://www.wikidata.org/entity/Q135984959,Iraqi intervention in the Syrian civil war
http://www.wikidata.org/entity/Q136195753,United States intervention in Siberia in the Russian Civil War
http://www.wikidata.org/entity/Q137671016,2026 United States strikes in Venezuela
http://www.wikidata.org/entity/Q750656,hypermarket
http://www.wikidata.org/entity/Q1436629,off-price
http://www.wikidata.org/entity/Q7361709,convenience store
http://www.wikidata.org/entity/Q16766413,big-box store
http://www.wikidata.org/entity/Q2918660,Duolingo
http://www.wikidata.org/entity/Q3889676,Kurso de Esperanto
http://www.wikidata.org/entity/Q112222097,child abductions in the Russian invasion of Ukraine
http://www.wikidata.org/entity/Q28005470,Russian interference in the 2016 United States elections
http://www.wikidata.org/entity/Q79320874,Russian interference in the 2020 United States elections
http://www.wikidata.org/entity/Q130050320,Iranian interference in the 2024 United States elections
http://www.wikidata.org/entity/Q130259973,Russian interference in the 2024 United States elections
http://www.wikidata.org/entity/Q130329220,Chinese interference in the 2024 United States elections
http://www.wikidata.org/entity/Q130329340,foreign interference in the 2024 United States elections
http://www.wikidata.org/entity/Q131549569,accusations of Russian interference in the 2024 Romanian presidential election
http://www.wikidata.org/entity/Q134992229,Q134992229
http://www.wikidata.org/entity/Q89348823,Princess Alice Hospice
http://www.wikidata.org/entity/Q89350325,Sanatorio Güemes
http://www.wikidata.org/entity/Q110654664,List of museums with Egyptian Mummies on display
http://www.wikidata.org/entity/Q17154855,Ringed seals and climate change
http://www.wikidata.org/entity/Q56063340,climate change adaptation strategies on the German coast
http://www.wikidata.org/entity/Q110895597,Lower Manhattan Coastal Resiliency
http://www.wikidata.org/entity/Q117425140,climate change adaptation in Ghana
http://www.wikidata.org/entity/Q123238412,Nassarawo Health Post Lano/kuri
http://www.wikidata.org/entity/Q123238501,Yame Health Post Gada
http://www.wikidata.org/entity/Q123238540,Jurara Primary Health Center
http://www.wikidata.org/entity/Q123238676,Jamji Primary Health Center
http://www.wikidata.org/entity/Q123262240,Primary Health Center Daban Fulani
http://www.wikidata.org/entity/Q123262358,Primary Health Center Doho
http://www.wikidata.org/entity/Q123262452,Primary Health Centre Wange
http://www.wikidata.org/entity/Q123262614,Primary Health Center Dukkul
http://www.wikidata.org/entity/Q123262809,Ture Balam Primary Health Centre
http://www.wikidata.org/entity/Q123274613,Primary Health Center Zambuk/Kwali
http://www.wikidata.org/entity/Q123309896,Jolle Primary Health Centre
http://www.wikidata.org/entity/Q123309990,Kiyayo Primary Health Centre
http://www.wikidata.org/entity/Q123310023,Mallam/Sidi Primary Health Center
http://www.wikidata.org/entity/Q123339073,Yiri Primary Health Centre
http://www.wikidata.org/entity/Q123351150,Gujuba Primary Health Centre
http://www.wikidata.org/entity/Q123351381,Kaltin Primary Health Centre
http://www.wikidata.org/entity/Q123351566,Malam Inna Primary Health Clinic
http://www.wikidata.org/entity/Q123364835,Kagarawal Primry Health Clinic
http://www.wikidata.org/entity/Q123364865,Jekadafari Primary Health Care Centre
http://www.wikidata.org/entity/Q123364892,Kumbia Kumbia Primary Health Centre
http://www.wikidata.org/entity/Q123364940,Primary Health Care Centre Nassarawo
http://www.wikidata.org/entity/Q124540037,PHC KUFAYI
http://www.wikidata.org/entity/Q124843620,Q124843620
http://www.wikidata.org/entity/Q124843725,Q124843725
http://www.wikidata.org/entity/Q124843807,Q124843807
http://www.wikidata.org/entity/Q124843855,Q124843855
http://www.wikidata.org/entity/Q124843881,Q124843881
http://www.wikidata.org/entity/Q124843906,Q124843906
http://www.wikidata.org/entity/Q124844677,Q124844677
http://www.wikidata.org/entity/Q124847325,Q124847325
http://www.wikidata.org/entity/Q124847410,Centro de Saúde de Arouca
http://www.wikidata.org/entity/Q124847505,Centro de Saúde de Montalegre
http://www.wikidata.org/entity/Q124847591,Q124847591
http://www.wikidata.org/entity/Q124847802,Q124847802
http://www.wikidata.org/entity/Q124849907,Q124849907
http://www.wikidata.org/entity/Q124981093,Q124981093
http://www.wikidata.org/entity/Q124981120,Q124981120
http://www.wikidata.org/entity/Q124981146,Q124981146
http://www.wikidata.org/entity/Q125727775,Shanono Comprehensive Health Centre
http://www.wikidata.org/entity/Q125757377,Sa'ida Health Clinic
http://www.wikidata.org/entity/Q125820658,Abbas Health Clinic Bagwai
