
item,itemLabel,itemDescription,enwiki,period,periodLabel,start,end,instance,instanceLabel
http://www.wikidata.org/entity/Q11634546,Jōgan eruption of Mount Fuji,,,http://www.wikidata.org/entity/Q193292,Heian period,0864-01-01T00:00:00Z,0866-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7692360,volcanic eruption
http://www.wikidata.org/entity/Q132868834,Japan during the Rekkan Politics period,,,http://www.wikidata.org/entity/Q193292,Heian period,0866-01-01T00:00:00Z,1086-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q588543,Sekkan Seiji,794 to 1160's Japanese government administrated by the Fujiwara Clan from Heian-kyo (Kyoto),,http://www.wikidata.org/entity/Q193292,Heian period,0866-01-01T00:00:00Z,1068-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1063239,polity
http://www.wikidata.org/entity/Q1346317,Ninna,Japanese era from March 885 to June 889,Ninna,http://www.wikidata.org/entity/Q193292,Heian period,0885-03-15T00:00:00Z,0889-06-03T00:00:00Z,http://www.wikidata.org/entity/Q24706,Japanese era name
http://www.wikidata.org/entity/Q130554273,Q130554273,,,http://www.wikidata.org/entity/Q12554,Middle Ages,0900-01-01T00:00:00Z,1300-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q130554273,Q130554273,,,http://www.wikidata.org/entity/Q12554,Middle Ages,0900-01-01T00:00:00Z,1300-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15501937,alqueria
http://www.wikidata.org/entity/Q130554273,Q130554273,,,http://www.wikidata.org/entity/Q12554,Middle Ages,0900-01-01T00:00:00Z,1300-01-01T00:00:00Z,http://www.wikidata.org/entity/Q22674925,former settlement
http://www.wikidata.org/entity/Q5989346,Q5989346,,,http://www.wikidata.org/entity/Q11683980,Q11683980,0903-01-01T00:00:00Z,1229-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15661340,ancient city
http://www.wikidata.org/entity/Q783489,Later Liang dynasty,one of the Five Dynasties of China,Later Liang (Five Dynasties),http://www.wikidata.org/entity/Q242115,Five Dynasties and Ten Kingdoms Period,0907-01-01T00:00:00Z,0923-01-01T00:00:00Z,http://www.wikidata.org/entity/Q12857432,Chinese dynasty
http://www.wikidata.org/entity/Q783489,Later Liang dynasty,one of the Five Dynasties of China,Later Liang (Five Dynasties),http://www.wikidata.org/entity/Q242115,Five Dynasties and Ten Kingdoms Period,0907-01-01T00:00:00Z,0923-01-01T00:00:00Z,http://www.wikidata.org/entity/Q50068795,historical Chinese state
http://www.wikidata.org/entity/Q28208,Goryeo,ancient kingdom in the Korean peninsula (918–1392),Goryeo,http://www.wikidata.org/entity/Q81079873,Goryeo period,0918-01-01T00:00:00Z,1392-01-01T00:00:00Z,http://www.wikidata.org/entity/Q164950,dynasty
http://www.wikidata.org/entity/Q28208,Goryeo,ancient kingdom in the Korean peninsula (918–1392),Goryeo,http://www.wikidata.org/entity/Q81079873,Goryeo period,0918-01-01T00:00:00Z,1392-08-13T00:00:00Z,http://www.wikidata.org/entity/Q164950,dynasty
http://www.wikidata.org/entity/Q28208,Goryeo,ancient kingdom in the Korean peninsula (918–1392),Goryeo,http://www.wikidata.org/entity/Q81079873,Goryeo period,0918-01-01T00:00:00Z,1392-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q28208,Goryeo,ancient kingdom in the Korean peninsula (918–1392),Goryeo,http://www.wikidata.org/entity/Q81079873,Goryeo period,0918-01-01T00:00:00Z,1392-08-13T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q1325075,Jingnan,one of the Ten Kingdoms of 10th-century China,Jingnan,http://www.wikidata.org/entity/Q242115,Five Dynasties and Ten Kingdoms Period,0924-01-01T00:00:00Z,0963-01-01T00:00:00Z,http://www.wikidata.org/entity/Q50068795,historical Chinese state
http://www.wikidata.org/entity/Q121083816,Lordship of Castellgalí,,,http://www.wikidata.org/entity/Q12554,Middle Ages,0924-01-01T00:00:00Z,1837-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1550557,manorialism
http://www.wikidata.org/entity/Q121083816,Lordship of Castellgalí,,,http://www.wikidata.org/entity/Q5308718,early modern period,0924-01-01T00:00:00Z,1837-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1550557,manorialism
http://www.wikidata.org/entity/Q273874,Buyid dynasty,Iranian dynasty ruling of central and western Iran (934–1062),Buyid dynasty,http://www.wikidata.org/entity/Q745799,Islamic Golden Age,0934-01-01T00:00:00Z,1062-01-01T00:00:00Z,http://www.wikidata.org/entity/Q164950,dynasty
http://www.wikidata.org/entity/Q273874,Buyid dynasty,Iranian dynasty ruling of central and western Iran (934–1062),Buyid dynasty,http://www.wikidata.org/entity/Q105605371,Shi'a Century,0934-01-01T00:00:00Z,1062-01-01T00:00:00Z,http://www.wikidata.org/entity/Q164950,dynasty
http://www.wikidata.org/entity/Q273874,Buyid dynasty,Iranian dynasty ruling of central and western Iran (934–1062),Buyid dynasty,http://www.wikidata.org/entity/Q745799,Islamic Golden Age,0934-01-01T00:00:00Z,1062-01-01T00:00:00Z,http://www.wikidata.org/entity/Q417175,kingdom
http://www.wikidata.org/entity/Q273874,Buyid dynasty,Iranian dynasty ruling of central and western Iran (934–1062),Buyid dynasty,http://www.wikidata.org/entity/Q105605371,Shi'a Century,0934-01-01T00:00:00Z,1062-01-01T00:00:00Z,http://www.wikidata.org/entity/Q417175,kingdom
http://www.wikidata.org/entity/Q273874,Buyid dynasty,Iranian dynasty ruling of central and western Iran (934–1062),Buyid dynasty,http://www.wikidata.org/entity/Q745799,Islamic Golden Age,0934-01-01T00:00:00Z,1062-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q273874,Buyid dynasty,Iranian dynasty ruling of central and western Iran (934–1062),Buyid dynasty,http://www.wikidata.org/entity/Q105605371,Shi'a Century,0934-01-01T00:00:00Z,1062-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q1326742,Southern Tang,"one of the Ten Kingdoms of medieval China, ruling territory around Nanjing during the period 937–976",Southern Tang,http://www.wikidata.org/entity/Q242115,Five Dynasties and Ten Kingdoms Period,0937-01-01T00:00:00Z,0976-01-01T00:00:00Z,http://www.wikidata.org/entity/Q50068795,historical Chinese state
http://www.wikidata.org/entity/Q1141471,Northern Han,one of the Ten Kingdoms in 10th-century China,Northern Han,http://www.wikidata.org/entity/Q242115,Five Dynasties and Ten Kingdoms Period,0951-01-01T00:00:00Z,0979-01-01T00:00:00Z,http://www.wikidata.org/entity/Q50068795,historical Chinese state
http://www.wikidata.org/entity/Q2333703,Cyprus,Byzantine administrative unit (theme),Cyprus (theme),http://www.wikidata.org/entity/Q12544,Byzantine Empire,0965-01-01T00:00:00Z,1191-01-01T00:00:00Z,http://www.wikidata.org/entity/Q379817,theme of the Byzantine Empire
http://www.wikidata.org/entity/Q2620668,Kingdom of Viguera,European state,Kingdom of Viguera,http://www.wikidata.org/entity/Q79791,Reconquista,0970-01-01T00:00:00Z,1005-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1250464,realm
http://www.wikidata.org/entity/Q2620668,Kingdom of Viguera,European state,Kingdom of Viguera,http://www.wikidata.org/entity/Q79791,Reconquista,0970-01-01T00:00:00Z,1005-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q20819757,Emperor Ichijō's Reign,reign of the 66th emperor of Japan,,http://www.wikidata.org/entity/Q193292,Heian period,0986-08-05T00:00:00Z,1011-07-22T00:00:00Z,http://www.wikidata.org/entity/Q7310094,reign
http://www.wikidata.org/entity/Q15897126,Wang Xiaobo-Li Shun rebellion,rebellion in Sichuan against the Song Dynasty,,http://www.wikidata.org/entity/Q319460,Northern Song dynasty,0993-01-01T00:00:00Z,0995-01-01T00:00:00Z,http://www.wikidata.org/entity/Q124734,rebellion
http://www.wikidata.org/entity/Q3591895,States of Savoy,collective term for States ruled by the Duke of Savoy from 1000 to 1847,Savoyard state,http://www.wikidata.org/entity/Q25860,2nd millennium,1003-01-01T00:00:00Z,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7275,state
http://www.wikidata.org/entity/Q3960415,Signoria di Correggio,,,http://www.wikidata.org/entity/Q4692,Renaissance,1009-01-01T00:00:00Z,1635-01-01T00:00:00Z,http://www.wikidata.org/entity/Q914425,signoria
http://www.wikidata.org/entity/Q3960415,Signoria di Correggio,,,http://www.wikidata.org/entity/Q212976,Late Middle Ages,1009-01-01T00:00:00Z,1635-01-01T00:00:00Z,http://www.wikidata.org/entity/Q914425,signoria
http://www.wikidata.org/entity/Q3960415,Signoria di Correggio,,,http://www.wikidata.org/entity/Q4692,Renaissance,1009-01-01T00:00:00Z,1635-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q3960415,Signoria di Correggio,,,http://www.wikidata.org/entity/Q212976,Late Middle Ages,1009-01-01T00:00:00Z,1635-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q13534654,Taifa of Toledo,Islamic polity,Taifa of Toledo,http://www.wikidata.org/entity/Q12554,Middle Ages,1010-01-01T00:00:00Z,1085-01-01T00:00:00Z,http://www.wikidata.org/entity/Q217177,taifa
http://www.wikidata.org/entity/Q13534654,Taifa of Toledo,Islamic polity,Taifa of Toledo,http://www.wikidata.org/entity/Q12554,Middle Ages,1010-01-01T00:00:00Z,1085-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q1207776,Dhulnunid dynasty,11th-century Berber dynasty in modern-day Spain,Dhulnunid dynasty,http://www.wikidata.org/entity/Q123559,al-Andalus,1023-01-01T00:00:00Z,1092-01-01T00:00:00Z,http://www.wikidata.org/entity/Q13417114,noble family
http://www.wikidata.org/entity/Q199442,Kingdom of Aragon,medieval and early modern kingdom in the Iberian Peninsula (1035-1707),Kingdom of Aragon,http://www.wikidata.org/entity/Q12554,Middle Ages,1035-01-01T00:00:00Z,1707-06-29T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q199442,Kingdom of Aragon,medieval and early modern kingdom in the Iberian Peninsula (1035-1707),Kingdom of Aragon,http://www.wikidata.org/entity/Q5308718,early modern period,1035-01-01T00:00:00Z,1707-06-29T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q1183407,Taifa of Algeciras,1035-1058,Taifa of Algeciras,http://www.wikidata.org/entity/Q12554,Middle Ages,1035-01-01T00:00:00Z,1058-01-01T00:00:00Z,http://www.wikidata.org/entity/Q217177,taifa
http://www.wikidata.org/entity/Q1183407,Taifa of Algeciras,1035-1058,Taifa of Algeciras,http://www.wikidata.org/entity/Q12554,Middle Ages,1035-01-01T00:00:00Z,1058-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q4703031,Al-Nizamiyya of Baghdad,medieval university,Al-Nizamiyya of Baghdad,http://www.wikidata.org/entity/Q745799,Islamic Golden Age,1065-01-01T00:00:00Z,1258-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3914,school
http://www.wikidata.org/entity/Q4703031,Al-Nizamiyya of Baghdad,medieval university,Al-Nizamiyya of Baghdad,http://www.wikidata.org/entity/Q745799,Islamic Golden Age,1065-01-01T00:00:00Z,1258-01-01T00:00:00Z,http://www.wikidata.org/entity/Q132834,madrasa
http://www.wikidata.org/entity/Q4703031,Al-Nizamiyya of Baghdad,medieval university,Al-Nizamiyya of Baghdad,http://www.wikidata.org/entity/Q745799,Islamic Golden Age,1065-01-01T00:00:00Z,1258-01-01T00:00:00Z,http://www.wikidata.org/entity/Q414147,academy of sciences
http://www.wikidata.org/entity/Q4703031,Al-Nizamiyya of Baghdad,medieval university,Al-Nizamiyya of Baghdad,http://www.wikidata.org/entity/Q745799,Islamic Golden Age,1065-01-01T00:00:00Z,1258-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1432028,Nezamiyeh
http://www.wikidata.org/entity/Q16835335,England in the High Middle Ages,period in English history,England in the High Middle Ages,http://www.wikidata.org/entity/Q212685,High Middle Ages,1066-01-01T00:00:00Z,1216-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11514315,historical period
http://www.wikidata.org/entity/Q6563843,Nizari Ismaili state,Nizari Ismaili government with the center of Alamut Castle (1090–1273),Nizari Ismaili state,http://www.wikidata.org/entity/Q12554,Middle Ages,1090-01-01T00:00:00Z,1256-01-01T00:00:00Z,http://www.wikidata.org/entity/Q276548,secret society
http://www.wikidata.org/entity/Q6563843,Nizari Ismaili state,Nizari Ismaili government with the center of Alamut Castle (1090–1273),Nizari Ismaili state,http://www.wikidata.org/entity/Q12554,Middle Ages,1090-01-01T00:00:00Z,1256-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q6563843,Nizari Ismaili state,Nizari Ismaili government with the center of Alamut Castle (1090–1273),Nizari Ismaili state,http://www.wikidata.org/entity/Q12554,Middle Ages,1090-01-01T00:00:00Z,1256-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11514315,historical period
http://www.wikidata.org/entity/Q1893486,County of Jaffa and Ascalon,Vassal state of the Kingdom of Jerusalem,County of Jaffa and Ascalon,http://www.wikidata.org/entity/Q212685,High Middle Ages,1100-01-01T00:00:00Z,1268-01-01T00:00:00Z,http://www.wikidata.org/entity/Q353344,countship
http://www.wikidata.org/entity/Q1893486,County of Jaffa and Ascalon,Vassal state of the Kingdom of Jerusalem,County of Jaffa and Ascalon,http://www.wikidata.org/entity/Q212685,High Middle Ages,1100-01-01T00:00:00Z,1268-01-01T00:00:00Z,http://www.wikidata.org/entity/Q17198551,Vassals of the Kingdom of Jerusalem
http://www.wikidata.org/entity/Q588186,Lordship of Sidon,fiefdom in the Kingdom of Jerusalem,Lordship of Sidon,http://www.wikidata.org/entity/Q12554,Middle Ages,1110-01-01T00:00:00Z,1289-01-01T00:00:00Z,http://www.wikidata.org/entity/Q196068,lordship
http://www.wikidata.org/entity/Q588186,Lordship of Sidon,fiefdom in the Kingdom of Jerusalem,Lordship of Sidon,http://www.wikidata.org/entity/Q12554,Middle Ages,1110-01-01T00:00:00Z,1289-01-01T00:00:00Z,http://www.wikidata.org/entity/Q17198551,Vassals of the Kingdom of Jerusalem
http://www.wikidata.org/entity/Q10279413,princess,"daughter of the emperor (Emperor Huizong); only during the Northern Song dynasty, specifically from 1113 to 1127",,http://www.wikidata.org/entity/Q11078947,Zhenghe,1113-01-01T00:00:00Z,1127-01-01T00:00:00Z,http://www.wikidata.org/entity/Q355567,noble title
http://www.wikidata.org/entity/Q148540,Republic of Florence,city-state on the Appenine Peninsula between 1115–1532/69,Republic of Florence,http://www.wikidata.org/entity/Q12554,Middle Ages,1115-01-01T00:00:00Z,1569-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q148540,Republic of Florence,city-state on the Appenine Peninsula between 1115–1532/69,Republic of Florence,http://www.wikidata.org/entity/Q12554,Middle Ages,1115-01-01T00:00:00Z,1532-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q2006572,Oultrejordain,vassal state of the Crusader Kingdom of Jerusalem (1118-87),Lordship of Transjordan,http://www.wikidata.org/entity/Q12554,Middle Ages,1118-01-01T00:00:00Z,1189-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1550557,manorialism
http://www.wikidata.org/entity/Q2006572,Oultrejordain,vassal state of the Crusader Kingdom of Jerusalem (1118-87),Lordship of Transjordan,http://www.wikidata.org/entity/Q12554,Middle Ages,1118-01-01T00:00:00Z,1189-01-01T00:00:00Z,http://www.wikidata.org/entity/Q17198551,Vassals of the Kingdom of Jerusalem
http://www.wikidata.org/entity/Q8013083,Fang La Rebellion,rebellion in the Song dynasty,,http://www.wikidata.org/entity/Q11452922,Xuanhe,1120-01-01T00:00:00Z,1122-01-01T00:00:00Z,http://www.wikidata.org/entity/Q124734,rebellion
http://www.wikidata.org/entity/Q1010181,Ghibellines,political faction supporting the Holy Roman Empire in medieval Italy,Ghibellines,http://www.wikidata.org/entity/Q2480041,Italy in the Middle Ages,1120-01-01T00:00:00Z,1400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1393724,political faction
http://www.wikidata.org/entity/Q12363203,Guelphs,political faction supporting the Papacy in medieval Italy,Guelphs,http://www.wikidata.org/entity/Q2480041,Italy in the Middle Ages,1120-01-01T00:00:00Z,1400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1393724,political faction
http://www.wikidata.org/entity/Q19955992,Dauphiné of Viennois,,,http://www.wikidata.org/entity/Q12554,Middle Ages,1142-01-01T00:00:00Z,1349-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q842357,Hōgen rebellion,civil war in Japan (1156–1156),Hōgen rebellion,http://www.wikidata.org/entity/Q193292,Heian period,1156-07-28T00:00:00Z,1156-08-16T00:00:00Z,http://www.wikidata.org/entity/Q8465,civil war
http://www.wikidata.org/entity/Q842357,Hōgen rebellion,civil war in Japan (1156–1156),Hōgen rebellion,http://www.wikidata.org/entity/Q193292,Heian period,1156-07-28T00:00:00Z,1156-08-16T00:00:00Z,http://www.wikidata.org/entity/Q1348385,war of succession
