qid,label,list,backlinks
Q120969831,'MCQ generation',academic_field,0
Q120969813,'Massive data',academic_field,0
Q65281046,'Microblogging',academic_field,0
Q66490562,'Modern Greek Studies',academic_field,0
Q120969787,'Neural-symbolic integration',academic_field,0
Q120969785,'OWL2 RL',academic_field,0
Q120910089,'Ontobroker',academic_field,0
Q120969774,'Ontology mining',academic_field,0
Q120910083,'Ontology reasoning systems',academic_field,0
Q120910098,'Ontology search',academic_field,0
Q120969777,'Ontology use',academic_field,0
Q120969827,'Open Knowledge Extraction',academic_field,0
Q120910100,'PWO',academic_field,0
Q127656899,'Pekingology',academic_field,0
Q120969830,'Property paths',academic_field,0
Q120969829,'Question Answering over Linked Data',academic_field,0
Q109734057,'R2RML',academic_field,0
Q120969784,'RDF Data Cube',academic_field,0
Q120969834,'RDF dataset profiling',academic_field,0
Q120969807,'SHACL shape learning',academic_field,0
Q120910094,'Scalable reasoning',academic_field,0
Q62211950,'Semantic Sensor Network Ontology',academic_field,0
Q54837,'Semantic Web',academic_field,75
Q120910069,'Semantic Web of Things',academic_field,0
Q120910084,'Semantic browsing',academic_field,0
Q120969832,'Semantic entity annotation system',academic_field,0
Q7449072,'Semantic matching',academic_field,0
Q120910090,'Semantic publishing models',academic_field,0
Q9393074,'Sindhology',academic_field,0
Q4423818,'Slovak studies',academic_field,0
Q120910102,'Smart environments',academic_field,0
Q26792203,'Solap',academic_field,0
Q15609389,'South Asian languages',academic_field,2
Q118987766,'South and Southeast Asian languages',academic_field,1
Q17149027,'Taiwan studies',academic_field,0
Q7681446,'Tamilology',academic_field,0
Q120969800,'Taxonomy enrichment',academic_field,0
Q120910096,'Temporal reference system',academic_field,0
Q120910078,'Terminology generation',academic_field,0
Q120969799,'Topic evolution',academic_field,0
Q169411,'Unified Modeling Language',academic_field,50
Q110857459,'Victorian studies',academic_field,0
Q111597209,'Yugoslav studies',academic_field,0
Q107514431,'accordion performance',academic_field,1
Q127069206,'acridology',academic_field,0
Q110797464,'action table',academic_field,1
Q4680662,'adaptation',academic_field,0
Q115982628,'administrative management',academic_field,0
Q11943008,'adolescent psychology',academic_field,0
Q130236362,'aeronautical climatology',academic_field,0
Q4057127,'agricultural technology',academic_field,5
Q396338,'agroecology',academic_field,1
Q396152,'agrometeorology',academic_field,3
Q136262570,'allied health sciences',academic_field,0
Q10818148,'amphibian anatomy',academic_field,0
Q111680417,'amphibian genetics',academic_field,0
Q127328327,'amphibiology',academic_field,0
Q435608,'ancient history',academic_field,4
Q11015354,'anemology',academic_field,0
Q111604218,'animal ecophysiology',academic_field,1
Q110310405,'animal genetics',academic_field,6
Q111327198,'animal immunology',academic_field,0
Q1469725,'animal taxonomy',academic_field,1
Q118323427,'annelidology',academic_field,1
Q857525,'annotation',academic_field,42
Q97374093,'anthropology of gender and sexuality',academic_field,0
Q1955092,'anthropology of music',academic_field,0
Q27890,'anthropology of religion',academic_field,3
Q165194,'application programming interface',academic_field,372
Q177304,'applied anthropology',academic_field,3
Q1694247,'applied geodesy',academic_field,1
Q112225704,'applied hydrobiology',academic_field,0
Q11062968,'applied meteorology',academic_field,1
Q5728861,'aquatic biology',academic_field,5
Q136026858,'arbovirology',academic_field,0
Q635374,'architectural education',academic_field,2
Q12271,'architecture',academic_field,177
Q126733835,'areology',academic_field,1
Q928865,'art therapy',academic_field,3
Q2845653,'arthropod anatomy',academic_field,6
Q110512905,'asexual studies',academic_field,0
Q411,'astrobiology',academic_field,8
Q11680018,'astrochemistry',academic_field,0
Q181505,'astrometry',academic_field,24
Q2555318,'automated reasoning',academic_field,2
Q122951657,'avian pathology',academic_field,0
Q136799183,'bandura performance',academic_field,1
Q106148843,'baroque flute performance',academic_field,0
Q106421780,'bassoon performance',academic_field,0
Q20730570,'batology',academic_field,0
Q4869597,'batrachology',academic_field,2
Q864191,'bioacoustics',academic_field,3
Q1898366,'bioclimatology',academic_field,3
Q12535586,'bioecology',academic_field,0
Q27172,'biological anthropology',academic_field,6
Q1048526,'biomedical informatics',academic_field,0
Q130320558,'biomolecular archaeology',academic_field,0
Q136352,'bird anatomy',academic_field,8
Q111680421,'bird genetics',academic_field,0
Q111680396,'bird physiology',academic_field,0
Q20514253,'blockchain',academic_field,68
Q130236442,'blood physiology',academic_field,0
Q108226334,'braided river ecology',academic_field,0
Q109727983,'burn surgery',academic_field,0
Q111843526,'business anthropology',academic_field,0
Q1017569,'business development',academic_field,4
Q107278510,'canal ecology',academic_field,0
Q112269680,'cartooning',academic_field,1
Q5051759,'catchment hydrology',academic_field,0
Q126368867,'cecidiology',academic_field,0
Q10472873,'cell engineering',academic_field,0
Q105279359,'cello music performance',academic_field,0
Q57629717,'chaos engineering',academic_field,0
Q24002214,'cheloniology',academic_field,1
Q700919,'chemical ecology',academic_field,1
Q2329,'chemistry',academic_field,137
Q910067,'chemometrics',academic_field,3
Q128284215,'chromosomology',academic_field,0
Q1800439,'church history',academic_field,5
Q77590,'civil engineering',academic_field,39
Q106991653,'clarinet performance',academic_field,0
Q107278364,'cliff ecology',academic_field,0
Q110477651,'climate change ecology',academic_field,0
Q130109910,'climatopathology',academic_field,0
Q113097664,'clinical child psychology',academic_field,0
Q106195625,'coaching',academic_field,4
Q126368892,'coccidology',academic_field,0
Q2200417,'cognition',academic_field,42
Q2853045,'cognitive anthropology',academic_field,0
Q2668072,'collection',academic_field,504600
Q131560888,'cometology',academic_field,0
Q333657,'communication design',academic_field,0
Q11680831,'communication studies',academic_field,11
Q1122550,'computer music',academic_field,3
Q11492827,'computer science and engineering',academic_field,2
Q120969792,'conceptual clustering trees',academic_field,0
Q120910065,'conceptual modeling',academic_field,0
Q5158431,'conceptual spaces',academic_field,0
Q214781,'condensed matter physics',academic_field,13
Q105497417,'conservation education',academic_field,0
Q120910075,'constraints',academic_field,0
Q105535151,'contemporary performance',academic_field,0
Q130304484,'correlative meteorology',academic_field,0
Q4390239,'counseling',academic_field,47
Q3624786,'criminal anthropology',academic_field,0
Q43504,'criminalistics',academic_field,13
Q161733,'criminology',academic_field,43
Q132583791,'cryoenzymology',academic_field,0
Q120910067,'cyber-physical systems',academic_field,0
Q104774297,'cypress swamp ecology',academic_field,0
Q113884152,'cytomorphology',academic_field,0
Q122705444,'dairy science',academic_field,1
Q42417149,'data exploration',academic_field,0
Q120910074,'data interlinking',academic_field,0
Q2330408,'data mapping',academic_field,9
Q4368942,'data retrieval',academic_field,0
Q108509507,'deaconess studies',academic_field,0
Q330268,'decision support system',academic_field,12
Q73941450,'demographic anthropology',academic_field,0
Q125994057,'dendropathology',academic_field,0
Q5700493,'dental anthropology',academic_field,0
Q387196,'description logic',academic_field,202
Q120969809,'description logic reasoning systems',academic_field,0
Q119175782,'desert science',academic_field,0
Q131344606,'desmidiology',academic_field,0
Q1345628,'development anthropology',academic_field,0
Q130261998,'digestive physiology',academic_field,0
Q601854,'digital anthropology',academic_field,0
Q632897,'digital preservation',academic_field,24
Q12773591,'discipline of pedagogy',academic_field,1
Q120910072,'disjointness learning',academic_field,0
Q180634,'distributed computing',academic_field,22
Q120910068,'distributed reasoning',academic_field,0
Q5283178,'distributed social network',academic_field,33
Q5283209,'distributional semantics',academic_field,0
Q105237946,'double bass performance',academic_field,0
Q3630257,'dynamic geology',academic_field,1
Q130217834,'dynamic meteorology',academic_field,0
Q116845132,'early performance',academic_field,0
Q909789,'earthquake engineering',academic_field,0
Q130111976,'eccrinology',academic_field,0
Q127420314,'echinology',academic_field,0
Q2984315,'ecological anthropology',academic_field,0
Q130304428,'ecological climatology',academic_field,0
Q7150,'ecology',academic_field,533
Q5333289,'ecology and evolutionary biology',academic_field,2
Q27841,'economic anthropology',academic_field,0
Q5333460,'economic entomology',academic_field,0
Q853915,'economic geology',academic_field,4
Q8134,'economics',academic_field,199
Q15088481,'ecopsychology',academic_field,0
Q1412144,'ecotoxicology',academic_field,2
Q5341272,'educational anthropology',academic_field,0
Q120969820,'egocentric reference system',academic_field,0
Q2474620,'electrochemical engineering',academic_field,0
Q124326537,'electropathology',academic_field,0
Q113884103,'electrorheology',academic_field,0
Q5374252,'empirical psychology',academic_field,0
Q1341277,'energy research',academic_field,0
Q17012245,'entity linking',academic_field,3
Q120969779,'entity matching',academic_field,0
Q5381194,'environmental anthropology',academic_field,0
Q146326,'environmental engineering',academic_field,21
Q5381223,'environmental epidemiology',academic_field,0
Q18235183,'environmental fluid mechanics',academic_field,0
Q932068,'environmental health',academic_field,3
Q113827235,'environmental health sciences',academic_field,0
Q5333239,'environmental humanities',academic_field,0
Q43455,'ethnology',academic_field,28
Q12572036,'ethnopsychology',academic_field,1
Q1371704,'etruscology',academic_field,0
Q840400,'evolutionary biology',academic_field,27
Q1382557,'evolutionary ecology',academic_field,0
Q113207671,'excited state chemistry',academic_field,0
Q3809431,'exoplanetology',academic_field,0
Q115255855,'exotic animal medicine',academic_field,0
Q130262075,'experimental meteorology',academic_field,0
Q40890078,'explainable AI',academic_field,0
Q7958,'explanation',academic_field,42
Q502038,'extragalactic astronomy',academic_field,1
Q970687,'eye tracking',academic_field,0
Q1519370,'faceted search',academic_field,0
Q105160122,'federated SPARQL query',academic_field,0
Q5442878,'feminist anthropology',academic_field,0
Q116845672,'film composition',academic_field,1
Q43015,'finance',academic_field,67
Q1409472,'fire ecology',academic_field,0
Q109276098,'fish genetics',academic_field,0
Q122935277,'fish pathology',academic_field,0
Q5454658,'fish physiology',academic_field,1
Q110297482,'fish physiology and genetics',academic_field,0
Q17013672,'fish reproduction',academic_field,0
Q8248157,'fisheries biology',academic_field,0
Q30594891,'floral biology',academic_field,1
Q107708708,'flower morphology',academic_field,3
Q172145,'fluid mechanics',academic_field,18
Q106148879,'flute performance',academic_field,1
Q132116,'folkloristics',academic_field,13
Q28065,'forensic anthropology',academic_field,1
Q108570409,'forensic forestry',academic_field,0
Q2249329,'forest ecology',academic_field,5
Q105552831,'forest hydrology',academic_field,0
Q3333928,'forest meteorology',academic_field,0
Q38112,'forestry',academic_field,87
Q19924411,'forestry science',academic_field,15
Q112815132,'format migration',academic_field,0
Q120969775,'foundational ontology',academic_field,0
Q3306816,'freshwater biology',academic_field,0
Q20417087,'freshwater ecology',academic_field,7
Q3839507,'functional programming language',academic_field,76
Q111679581,'fungal physiology',academic_field,0
Q58908,'galactic astronomy',academic_field,0
Q1124169,'genetic counseling',academic_field,0
Q213891,'geochronology',academic_field,3
Q3537694,'geographic information science',academic_field,1
Q483130,'geographic information system',academic_field,105
