qid,label,master_id,master_id_type,master_label,source,subclass_of,subclass_of_label,part_of,part_of_label,has_parts,has_parts_label,fast_id,gnd_id,lcsh_id,ddc,aat_id,babelnet_id,kbpedia_id,world_history_id,lcc
Q52946,speech,sh85126434,lcsh_id,speech,discipline,Q1066689|Q11461|Q4127956,human communication|sound|second signal system,Q11024,communication,Q25481968,speech act,,4116580-9,sh85126434,080,300055195,00049911n,Speaking,,
Q25481968,speech act,sh85126441,lcsh_id,speech act,discipline,Q1190554|Q1066689,occurrence|human communication,,,,,,4077748-0,sh85126441,,,00073248n,,,P95.55-P95.56
Q2313389,speech science,4182549-4,gnd_id,speech science,discipline,Q110761784,phonetics and speech science,,,,,,4182549-4,,,,,,,
Q349,sport,sh85126887,lcsh_id,sport,discipline,Q747883,physical activity,Q66662493,"sport, games, physical exercises",,,1130432,4056366-2,sh85126887|sh00007735,306.483,300222725,00006759n,Sport,,GV561-GV1198.995
Q1799172,sports anthropology,306.483,ddc,sports anthropology,discipline,Q28598,cultural anthropology,,,,,,4056369-8,,306.483|599.9|612.044|612.76|796.01,,,,,
Q840545,sports medicine,sh85126948,lcsh_id,sports medicine,discipline,Q472094|Q11190|Q113129019|Q3505712|Q11180|Q2678675|Q1773974,exercise physiology|medicine|clinical sciences|family medicine|internal medicine|physical medicine and rehabilitation|preventive medicine,,,Q632190,sport psychology,,4056405-8,sh85126948,617.102  7,,,SportsMedicine,,RC1200-RC1245
Q1298380,sports science,sh86000064,lcsh_id,sports science,discipline,Q336|Q657632,science|kinesiology,,,Q193378|Q657632|Q2312561|Q840545|Q2312917,biomechanics|kinesiology|computer science in sport|sports medicine|sports ecology,,4056442-3,sh86000064,,,,,,
Q3055155,sports training,796.077,ddc,sports training,discipline,Q918385|Q747883,training|physical activity,,,,,,4060595-4,,796.077,,,SportsTraining,,
Q12718609,statistical method,sh85127572,lcsh_id,statistical method,discipline,Q1799072|Q1988917,method|data analysis,Q112955551,econometric and statistical methods,,,,,sh85127572,001.422,,,StatisticalMethod,,
Q12483,statistics,sh85127580,lcsh_id,statistics,discipline,Q395|Q816264,mathematics|formal science,Q395|Q8134,mathematics|economics,Q380344|Q28873772,descriptive statistics|inferential statistics,,4056995-0,sh85127580,001.422,300026924,00074061n,Statistics,,QA276-QA280
Q176737,stochastic process,sh85128181,lcsh_id,stochastic process,discipline,Q246672|Q856215,mathematical object|indexed family,Q1071239,stochastic,Q176623,random variable,1133519,4057630-9,sh85128181,519.23,,00074331n,StochasticProcess,,
Q376657,strategic management,4124261-0,gnd_id,strategic management,discipline,Q2920921|Q185451|Q11862829,management|strategy|academic discipline,,,,,,4124261-0,,,,01723987n,StrategicManagement,,
Q134783,stratigraphy,sh85054086,lcsh_id,stratigraphy,discipline,Q1069,geology,,,Q52151|Q864826|Q1732190,palaeogeography|biostratigraphy|sequence stratigraphy,,4057956-6,sh85054086,551.7,300192073,,Stratigraphy,,
Q104780697,stream ecology,sh85128566,lcsh_id,stream ecology,discipline,Q20417087|Q7150,freshwater ecology|ecology,,,,,1134567,,sh85128566,,,,,,QH541.5.S7
Q110406819,street design,sh2010114838,lcsh_id,street design,discipline,Q63100,urban design,,,,,1134798,,sh2010114838,,,,,,
Q334823,structural geology,4225664-1,gnd_id,structural geology,discipline,Q128894857,physical geology,,,,,,4225664-1,,,300126038,,,,
Q6671777,structure,117,ddc,structure,discipline,Q99527517|Q12893838|Q27096213,collective entity|order|geographic entity,Q58778,system,Q61964189,structural component,,4058125-1,,117,,03830506n,,,
Q9347372,studies,4058216-4,gnd_id,studies,discipline,Q1914636,activity,Q38723|Q8434,higher education institution|education,,,,4058216-4,,,,,,,
Q1782301,study,300343813,aat_id,study,discipline,Q1914636|Q133500,activity|learning,,,Q199657|Q4354775,reading|memorization,,,,,300343813,,,,
Q1066186,study of history,901,ddc,study of history,discipline,Q80083,humanities,Q33122512|Q113077601,"social sciences and humanities|history, heritage and archaeology",Q81517619|Q770723,branch of history|auxiliary science of history,,4020535-6,,901,300054394,00044268n,,,
Q739465,study of the Hebrew language,492.4,ddc,study of the Hebrew language,major,,,,,,,,4159338-8,,492.4|892.4,,,,,
Q334384,supervised learning,sh94008290,lcsh_id,supervised learning,discipline,Q2539|Q111862379,machine learning|machine learning method,Q2539,machine learning,,,,,sh94008290,,,01366724n,,,Q325.75
Q492886,supply chain management,sh85018306,lcsh_id,supply chain management,major,,,,,,,,4684051-5,sh85018306,658.5|658.7,,,,,
Q756449,supramolecular chemistry,sh00000385,lcsh_id,supramolecular chemistry,major,,,,,,,,4306141-2,sh00000385,541.226,,,,,
Q40821,surgery,sh85130766,lcsh_id,surgery,discipline,Q113129019,clinical sciences,,,,,,4009987-8,sh85130766,617,300137832,00059129n,Surgery,,
Q816425,surveying,sh85130857,lcsh_id,surveying,major,,,,,,,,,sh85130857,333.08,300054691,,,,
Q104200524,swamp ecology,sh85130976,lcsh_id,swamp ecology,discipline,Q7150|Q104200566,ecology|wetland ecology,,,,,1139915,,sh85130976,,,,,,QH541.5.S9
Q3510806,symptomatology,616.0754,ddc,symptomatology,major,,,,,,,,4078106-9,,616.0754,,,,,
Q37437,syntax,sh85131652,lcsh_id,syntax,discipline,Q8091,grammar,Q8162,linguistics,,,,4058779-4,sh85131652,415,300054269,00062118n,Syntax,,
Q58778,system,003,ddc,system,discipline,Q99527517|Q488383,collective entity|object,,,Q1310239|Q2362312|Q1151067|Q52948,component|subsystem|rule|interaction,,4058801-4,,003,,15125301n,System,,
Q3643037,systematic botany,580.12,ddc,systematic botany,major,,,,,,,,,,580.12,,,,,
Q942569,systems analyst,003.092,ddc,systems analyst,major,,,,,,,,,,003.092,300025822,,,,
Q335414,tafsir,sh85072967,lcsh_id,tafsir,major,,,,,,,2016565,4184345-9,sh85072967,,,,,,BP130.4
Q856251,tax law,sh85132851,lcsh_id,tax law,major,,,,,,,,4116614-0,sh85132851,343,,,,,
Q1964442,taxation,sh99005245,lcsh_id,taxation,major,,,,,,,,,sh99005245,,,,,,
Q7211,taxonomy,4184546-8,gnd_id,taxonomy,discipline,Q5962346|Q17625380,classification scheme|hierarchical classification,,,,,,4184546-8,,,300252046,,Taxonomy,,
Q8269924,taxonomy,300252041,aat_id,taxonomy,discipline,Q27214933,typology,Q420|Q3516404,biology|systematics,,,,,,,300252041,00076250n,,,
Q350453,teaching methodology,4123176-4,gnd_id,teaching methodology,major,,,,,,,,4123176-4,,,,,,,
Q2695280,technique,sh87003681,lcsh_id,technique,discipline,Q1799072|Q1914636,method|activity,Q11016,technology,,,,4059205-4,sh87003681,600,300138082,,TechniqueType,,
Q11016,technology,sh85133147,lcsh_id,technology,discipline,Q28797|Q34104,applied science|science and technology,Q1881523|Q994895,"science, technology, engineering, and mathematics|technical system",,,,4059276-5,sh85133147,405.09,300056069,00005105n,Technology-Artifact,,
Q7692619,technology policy,sh85133184,lcsh_id,technology policy,discipline,Q546113,public policy,,,,,,4184587-0,sh85133184,,,,,,
Q418,telecommunications,sh85133270,lcsh_id,telecommunications,discipline,Q1472062,remote communication,,,,,1145830,4059360-5,sh85133270,384|621.382,300054355,00076374n,Telecommunication,,
Q3931801,television direction,791.450233,ddc,television direction,major,,,,,,,,,,791.450233,,,,,
Q1407228,television production,4127335-7,gnd_id,television production,major,,,,,,,,4127335-7,,,,,,,
Q2065951,television studies,4154055-4,gnd_id,television studies,major,,,,,,,,4154055-4,,,,,,,
Q631521,teratology,sh94009175,lcsh_id,teratology,discipline,Q213713,developmental biology,,,,,1147803,4184741-6,sh94009175,571.976,,,,,
Q1725664,terminology,sh85134029,lcsh_id,terminology,major,,,,,,,,4059501-8,sh85134029,401.4|4--014|1--014,,,,,
Q4455895,terminology science,4246651-9,gnd_id,terminology science,discipline,Q8162|Q1235196,linguistics|documentation science,,,,,,4246651-9,,,,,,,
Q1003030,test,4367264-4,gnd_id,test,discipline,Q1799072|Q1190554,method|occurrence,Q2115530|Q451967,test method|intentional human activity,Q7247798,product testing,,4367264-4,,,300054695,,,,
Q28823,textile,677,ddc,textile,major,,,,,,,,4135786-3|4059615-1,,677|620.197|687,300231565|300014063,,,,
Q763631,textile design,7506104-1,gnd_id,textile design,major,,,,,,,,7506104-1,,,,,,,
Q275456,textual criticism,sh85034152,lcsh_id,textual criticism,major,,,,,,,883762,4059657-6,sh85034152|sh99005388,801.959,,,,,P47|PA47
Q3620447,theatre anthropology,sh99001177,lcsh_id,theatre anthropology,discipline,Q28598,cultural anthropology,,,,,1149222,,sh99001177,,,,,,
Q11635,theatre art,sh85134522,lcsh_id,theatre art,discipline,Q184485,performing arts,,,Q2416217|Q1797162|Q24354,theatre troupe|artistic director|theatre building,1149217,4059702-7,sh85134522,792,300417582,00028609n,,,
Q2416230,theatre criticism,sh85039340,lcsh_id,theatre criticism,major,,,,,,,,4059714-3,sh85039340,792.015,,,,,
Q910179,theatre pedagogy,4126991-3,gnd_id,theatre pedagogy,discipline,Q7922|Q11635,pedagogy|theatre art,,,,,,4126991-3,,,,,,,
Q960543,theatre studies,4185058-0,gnd_id,theatre studies,discipline,Q80083,humanities,Q113093825,"drama, theatre and performance studies",,,,4185058-0,,,,,TheatreStudies,,
Q3387717,theatrical director,sh85134614,lcsh_id,theatrical director,major,,,,,,,,4185053-1|4469908-6,sh85134614,792.0233092,,,,,
Q34178,theology,sh2001008984,lcsh_id,theology,discipline,Q11862829|Q80083,academic discipline|humanities,Q944537|Q64687996|Q33122512,Geisteswissenschaften|theology and religious studies|social sciences and humanities,Q191776|Q938714|Q4208496|Q1383443,apologetics|dogmatic theology|comparative theology|practical theology,,4059758-1,sh2001008984,230,300054313,00076827n,Theology,,
Q321150,theoretical chemistry,541.2,ddc,theoretical chemistry,discipline,Q2329,chemistry,Q2329,chemistry,,,,4185098-1,,541.2,,,TheoreticalChemistry,,
Q2878974,theoretical computer science,004.0151,ddc,theoretical computer science,discipline,Q21198|Q580234,computer science|fundamental science,Q21198,computer science,Q13636890|Q4809258|Q214526|Q205084,algorithmics|database theory|automata theory|computational complexity theory,,4196735-5,,004.0151,,,,,
Q351625,theoretical linguistics,300054256,aat_id,theoretical linguistics,major,,,,,,,,,,,300054256,,,,
Q18362,theoretical physics,530.1,ddc,theoretical physics,major,,,,,,,,4117202-4,,530.1,,,,,
Q17737,theory,4059787-8,gnd_id,theory,discipline,Q131841,idea,,,Q72867640|Q7958,hypothetical event|explanation,,4059787-8,,,300055880,,,,
Q109676580,thermobiology,sh85134776,lcsh_id,thermobiology,discipline,Q420,biology,,,,,1149810,,sh85134776,,,,,,
Q5393493,title,300055726,aat_id,title,discipline,Q4997551,bundle of rights,,,,,,,,,300055726,,TitleAgreement,,
Q134435,topography,sh85136077,lcsh_id,topography,major,,,,,,,,4133697-5,sh85136077,910,,,,,
Q42989,topology,sh85136089,lcsh_id,topology,discipline,Q395,mathematics,Q395|Q114705836,mathematics|set systems theory,,,1152692,4060425-1,sh85136089,514,,00003800n,Topology,,
Q485762,toponymy,sh85136092,lcsh_id,toponymy,discipline,Q175156,onomastics,,,,,1152700,4172891-9,sh85136092,910.014,300054272,,Toponymy,,G100.5
Q1350203,tourism geography,4122150-3,gnd_id,tourism geography,major,,,,,,,,4122150-3,,,,,,,
Q976962,tourism studies,4218983-4,gnd_id,tourism studies,major,,,,,,,,4218983-4,,,,,,,
Q7218,toxicology,571.95,ddc,toxicology,discipline,Q7180763|Q2329|Q420,pharmaceutical sciences|chemistry|biology,,,Q115582861,cardiotoxicology,,4060538-3,,571.95|615.9,300251568,,Toxicology,,
Q601401,trade,sh85028901,lcsh_id,trade,major,,,,,,,,4023222-0,sh85028901,381,300061886,,,,
Q167270,trademark,sh85136742,lcsh_id,trademark,discipline,Q3695082|Q80071|Q1886349,sign|symbol|logo,,,,,1153892,4114513-6,sh85136742,929.95,300028776,00077877n,InternationalTrademarkSystemTrademark,,
Q200253,traditional Chinese medicine,sh85083125,lcsh_id,traditional Chinese medicine,major,,,,,,,,,sh85083125,,,,,,
Q918385,training,sh97006179,lcsh_id,training,discipline,Q133500,learning,Q1217379|Q7091744|Q8434,parenting|onboarding|education,,,,4131557-1,sh97006179,607,300188820,00041853n,Training,,
Q7553,translation,sh85136958,lcsh_id,translation,major,,,,,,,1154795,4061418-9,sh85136958,418.02,300069831,,,,P306-P310
Q501778,translation studies,4438228-5,gnd_id,translation studies,major,,,,,,,,4438228-5,,,,,,,
Q2516371,transport policy,sh85137066,lcsh_id,transport policy,discipline,Q546113,public policy,Q7163,politics,,,,4062955-7,sh85137066,,,,,,
Q2399986,transport safety,sh94008716,lcsh_id,transport safety,discipline,Q10566551,safety,,,,,,,sh94008716,,,,TransportSafety,,HE194-HE194.5
Q2516517,transport sciences,4187847-4,gnd_id,transport sciences,discipline,Q336,science,,,,,,4187847-4,,,,,,,
Q108304567,tree island ecology,sh2002008688,lcsh_id,tree island ecology,discipline,Q104200566|Q7150,wetland ecology|ecology,,,,,1155944,,sh2002008688,,,,,,
Q1365243,tropical medicine,sh85138061,lcsh_id,tropical medicine,major,,,,,,,1157469,4127753-3,sh85138061,,,,,,RC960-RC962
Q27214933,typology,300067209,aat_id,typology,discipline,Q5962346,classification scheme,,,,,,,,,300067209,,,,
Q13649246,uncertainty,sh85139563,lcsh_id,uncertainty,discipline,Q86923152|Q3968640,risk source|mental state,Q77468620,psychological terminology,,,,4186957-6,sh85139563,003.54,,,Uncertainty,,
Q1152135,unsupervised learning,4580265-8,gnd_id,unsupervised learning,discipline,Q2539,machine learning,Q2539|Q113127963,machine learning|semi-supervised and unsupervised learning,,,,4580265-8,,,,01647091n,,,
Q63100,urban design,4056795-3,gnd_id,urban design,discipline,Q82604,design,,,,,,4056795-3,,,300189645,03286724n,UrbanDesign,,
Q385256,urban economics,sh85141310,lcsh_id,urban economics,discipline,,,Q8134,economics,Q112971079,Urban and regional economics,,,sh85141310,330.91732,,,UrbanEconomics,,
Q1569011,urban history,300054404,aat_id,urban history,major,,,,,,,,,,,300054404,,,,
Q69883,urban planning,sh85026282,lcsh_id,urban planning,major,,,,,,,862177,4056754-0,sh85026282,710,300054427,,,,HT165.5-HT169.9|K3534
Q597680,urban sociology,sh85124233,lcsh_id,urban sociology,major,,,,,,,,,sh85124233,307.76,300054460,,,,
Q23578769,urban studies,300054461,aat_id,urban studies,discipline,Q12831143,human geography,,,,,,,,,300054461,,,,
Q59950,urbanism,711,ddc,urbanism,discipline,Q52948,interaction,,,,,,4182741-7,,711,,,,,
Q105650,urology,sh85141451,lcsh_id,urology,major,,,,,,,,4062158-3,sh85141451,616.6,,,,,
Q194112,value,sh85141939,lcsh_id,value,discipline,Q211364|Q878143,principle|value,,,,,1163906,4132695-7,sh85141939,153.45|303.372,300379408,,Value,,
Q107217372,vernal pool ecology,sh87003044,lcsh_id,vernal pool ecology,discipline,Q104196941|Q7150,aquatic ecology|ecology,,,,,1165416,,sh87003044,,,,,,
Q10818163,vertebrate anatomy,sh85142903,lcsh_id,vertebrate anatomy,discipline,Q8198634,animal anatomy,,,,,1165546,,sh85142903,,,,,,QL801
Q1571520,vertical integration,658.162,ddc,vertical integration,discipline,Q376657,strategic management,,,,,,4215421-2,,658.162,,,,,
Q170201,veterinary medicine,sh85143046,lcsh_id,veterinary medicine,discipline,Q11190|Q21012419|Q110245063,medicine|animal care|veterinary science,Q600846,zootechnics,,,,4078315-7,sh85143046,636.089,300312255,,VeterinaryMedicine,,
Q645938,victimology,362.88,ddc,victimology,major,,,,,,,,4078906-8,,362.88,,,,,
Q104733130,violence prevention,sh2010117922,lcsh_id,violence prevention,discipline,Q1717246,prevention,,,,,1167240,,sh2010117922,,,,,,
Q8355,violin,sh85143544,lcsh_id,violin,major,,,,,,,1167350,4019791-8,sh85143544,787.2,300042215,,,,
Q104998197,violin performance,sh85143555,lcsh_id,violin performance,discipline,Q6942562,musical performance,,,,,1167365,,sh85143555,,,,,,
Q7215,virology,sh85143799,lcsh_id,virology,discipline,Q7193,microbiology,,,,,,4063597-1,sh85143799,579.2,,,Virology,,
Q2746658,visual anthropology,sh93005976,lcsh_id,visual anthropology,discipline,Q29051,social anthropology,,,,,,1028524978,sh93005976,305.80208,,,VisualAnthropology,,
Q1757598,visual art education,sh85007505,lcsh_id,visual art education,discipline,Q352842|Q8434,teaching|education,,,,,,4033637-2,sh85007505,372.5|707.1,300174155,,,,
Q36649,visual arts,sh85007461,lcsh_id,visual arts,discipline,Q735|Q838948,art|work of art,Q861716,visual culture,Q11634,art of sculpture,,4114333-4,sh85007461,,300054154,02733855n,VisualArtActivity,,
Q1899679,visual communication,sh85143917,lcsh_id,visual communication,major,,,,,,,,4131112-7,sh85143917,,,,,,
Q253140,viticulture,sh85144017,lcsh_id,viticulture,discipline,Q1458465|Q11862829|Q110735073|Q1047113|Q5687161,fruticulture|academic discipline|oenology and viticulture|field of study|branch of agriculture,,,,,,4065136-8,sh85144017,634.8,300389852,00080019n,Viticulture,,
Q102904,volcanology,sh85144279,lcsh_id,volcanology,discipline,,,Q1069,geology,,,,4188776-1,sh85144279,551.21,,,,,
Q1462136,water conservation,4020830-8,gnd_id,water conservation,discipline,Q628403,conservation,,,,,,4020830-8,,,,00080589n,WaterConservation,,
Q110968692,watershed hydrology,sh2005004309,lcsh_id,watershed hydrology,discipline,Q42250|Q105277236,hydrology|watershed science,,,,,1738283,,sh2005004309,,,,,,
Q4387041,watershed management,sh85145748,lcsh_id,watershed management,discipline,Q5333882,ecosystem management,,,,,1172716,,sh85145748,,,,WatershedManagement,,TC413
