periodo_ark,label,start_year,end_year,qid,source,authority,broader_periods,narrower_periods,spatial_coverage
http://n2t.net/ark:/99152/p083p5r7nws,Early Dynastic,-2899,-2333,,"Ancient cities : the archaeology of urban life in the Ancient Near East and Egypt, Greece and Rome | Gates, Charles, 1950-",http://n2t.net/ark:/99152/p083p5r,,,Mesopotamia | Syria | Iraq | Iran
http://n2t.net/ark:/99152/p08tf6ptn8r,Early Dynastic,-2899,-2333,,"Handbook to life in ancient Mesopotamia | Bertman, Stephen.",http://n2t.net/ark:/99152/p08tf6p,,,Ancient Mesopotamia | Iraq
http://n2t.net/ark:/99152/p047fhmbvkg,Early Dynastic III,-2599,-2333,,"The royal city of Susa : ancient Near Eastern treasures in the Louvre | Musée du Louvre. | Harper, Prudence Oliver. | Aruz, Joan. | Metropolitan Museum of Art (New York, N.Y.) | Tallon, Françoise.",http://n2t.net/ark:/99152/p047fhm,,,Mesopotamia | Iraq | Turkey | Iran
http://n2t.net/ark:/99152/p0j5frxvrwg,Early Dynastic period,-3149,-2329,,"Ur 'of the Chaldees' : a revised and updated edition of Sir Leonard Woolley's Excavations at Ur | Woolley, Leonard, 1880-1960. | Moorey, P. R. S. (Peter Roger Stuart), 1937-",http://n2t.net/ark:/99152/p0j5frx,,,Mesopotamia | Iran | Iraq
http://n2t.net/ark:/99152/p0wctqt7bn5,neolit–eneolit,-5600,-2301,,AMCR Periods Vocabulary | Archaeological Information System of the Czech Republic,http://n2t.net/ark:/99152/p0wctqt,http://n2t.net/ark:/99152/p0wctqtcm3c,http://n2t.net/ark:/99152/p0wctqthbgf http://n2t.net/ark:/99152/p0wctqtc8g2,Czech Republic
http://n2t.net/ark:/99152/p0qhb66rfn8,Neolitico,-4500,-2301,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Spain
http://n2t.net/ark:/99152/p0wctqthbgf,eneolit,-4500,-2301,,AMCR Periods Vocabulary | Archaeological Information System of the Czech Republic,http://n2t.net/ark:/99152/p0wctqt,http://n2t.net/ark:/99152/p0wctqt7bn5,http://n2t.net/ark:/99152/p0wctqtvzk7 http://n2t.net/ark:/99152/p0wctqtf78f http://n2t.net/ark:/99152/p0wctqt6c3f http://n2t.net/ark:/99152/p0wctqt2sh7,Czech Republic
http://n2t.net/ark:/99152/p0qhb66bqk3,Epoca Timpurie a Bronzului,-3500,-2301,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Romania
http://n2t.net/ark:/99152/p0qhb66xkpp,Eneolithic,-3300,-2301,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,"Tuscany, Umbria"
http://n2t.net/ark:/99152/p0qhb665g8g,Eneolitico,-3300,-2301,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,"Italy less Sicily, Sardinia, Tuscany, Umbria"
http://n2t.net/ark:/99152/p06v8w4kcjp,Eneolothic,-3299,-2301,,FASTI - Home | L - P : Archaeology | AIAC,http://n2t.net/ark:/99152/p06v8w4,,,Italy
http://n2t.net/ark:/99152/p06v8w44t6t,Eneolothic,-3299,-2301,,FASTI - Home | L - P : Archaeology | AIAC,http://n2t.net/ark:/99152/p06v8w4,,,Slovenia
http://n2t.net/ark:/99152/p0wctqtfn33,mladší eneolit,-3100,-2301,,AMCR Periods Vocabulary | Archaeological Information System of the Czech Republic,http://n2t.net/ark:/99152/p0wctqt,,http://n2t.net/ark:/99152/p0wctqtsxs9 http://n2t.net/ark:/99152/p0wctqtc2f6,Czech Republic
http://n2t.net/ark:/99152/p0wctqtjb3d,kultura Kosihy-Čaka,-2800,-2301,,AMCR Periods Vocabulary | Archaeological Information System of the Czech Republic,http://n2t.net/ark:/99152/p0wctqt,http://n2t.net/ark:/99152/p0wctqt2sh7,,Czech Republic
http://n2t.net/ark:/99152/p0qhb6658gp,Neolítico Final,-2700,-2301,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Spain
http://n2t.net/ark:/99152/p07h9k6n24z,Neolítico,-4500,-2300,,SIA+ Chrono-Cultural Categories | César Gonzalez-Perez | César Parcero Oubiña,http://n2t.net/ark:/99152/p07h9k6,,,Galicia and neighbouring areas in NW Spain | Galicia | Asturias | Castilla y Leon | Castile and León
http://n2t.net/ark:/99152/p03wskdm62k,Old Nubian (3800-2300 BC),-3800,-2300,,Pleiades: A community-built gazetteer and graph of ancient places | Richard J. A. Talbert | Adam Rabinowitz | Michael McCormick | Tom Elliott | Ross Twele | Brian Turner | Jeffrey Becker | Sarah Bond | Ryan Horne | Roger Bagnall | Sean Gillies,http://n2t.net/ark:/99152/p03wskd,,,Egypt
http://n2t.net/ark:/99152/p06v8w4w2bc,Enéolithique,-3300,-2300,,FASTI - Home | L - P : Archaeology | AIAC,http://n2t.net/ark:/99152/p06v8w4,,,Morocco
http://n2t.net/ark:/99152/p06v8w4pmpv,Calcolítico,-3299,-2300,,FASTI - Home | L - P : Archaeology | AIAC,http://n2t.net/ark:/99152/p06v8w4,,,Spain
http://n2t.net/ark:/99152/p0qhb66dx5h,Gropkeramisk kultur,-3200,-2300,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Sweden
http://n2t.net/ark:/99152/p0m64tdrzpr,"Bronze Age, Late Banesh/Yayha IVB",-2900,-2300,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64tdsqhp,,Southern Iran | Iran
http://n2t.net/ark:/99152/p07h9k6q7dn,Neolítico Final,-2700,-2300,,SIA+ Chrono-Cultural Categories | César Gonzalez-Perez | César Parcero Oubiña,http://n2t.net/ark:/99152/p07h9k6,,,Galicia and neighbouring areas in NW Spain | Asturias | Galicia | Castilla y Leon | Castile and León
http://n2t.net/ark:/99152/p0m63njwmxf,Philia,-2400,-2300,,The Levantine Ceramics Project | Andrea Berlin,http://n2t.net/ark:/99152/p0m63nj,,,Cyprus
http://n2t.net/ark:/99152/p0j5449rp49,Talamanca Phase,-4599,-2299,,Adaptive radiations in prehistoric Panama | Anthony James Ranere | Olga F. Linares |,http://n2t.net/ark:/99152/p0j5449,http://n2t.net/ark:/99152/p0j5449tz3h,,Rio Chiriquí region | Panama
http://n2t.net/ark:/99152/p0ckt9xh3k6,Chalcolithic,-3899,-2299,,Levantine Chronology | Ilan Sharon | Sveta Matskevich,http://n2t.net/ark:/99152/p0ckt9x,,,Cyprus
http://n2t.net/ark:/99152/p0ckt9xfs6n,Early Bronze Age,-3899,-2299,,Levantine Chronology | Ilan Sharon | Sveta Matskevich,http://n2t.net/ark:/99152/p0ckt9x,,http://n2t.net/ark:/99152/p0ckt9xg6zz http://n2t.net/ark:/99152/p0ckt9x4knx http://n2t.net/ark:/99152/p0ckt9x3npj,Levant
http://n2t.net/ark:/99152/p0t3585nqbr,Middle Archaic Period,-3599,-2299,,"A New Try at Dating and Characterizing Holocene Climates, as well as Archeological Periods, on the Eastern Edwards Plateau | LeRoy Johnson | Glenn Goode",http://n2t.net/ark:/99152/p0t3585,http://n2t.net/ark:/99152/p0t3585kxnj,,Central Texas | Texas
http://n2t.net/ark:/99152/p0z3skmkqhf,Early Bronze,-3299,-2299,,"Archaeology of the land of the Bible, 10,000-586 B.C.E | Mazar, Amihai, (1942- ).,",http://n2t.net/ark:/99152/p0z3skm,,,Palestine | Jordan | Israel
http://n2t.net/ark:/99152/p0vn2frvjj8,Mellanneolitikum,-3299,-2299,,Sök i samlingarna (beta) | Historiska museet,http://n2t.net/ark:/99152/p0vn2fr,,,Sweden
http://n2t.net/ark:/99152/p06v8w4hzqv,Доба ранньої бронзи,-3199,-2299,,FASTI - Home | L - P : Archaeology | AIAC,http://n2t.net/ark:/99152/p06v8w4,,,Ukraine
http://n2t.net/ark:/99152/p0z3skmxw56,Early Bronze II-III,-3049,-2299,,"Archaeology of the land of the Bible, 10,000-586 B.C.E | Mazar, Amihai, (1942- ).,",http://n2t.net/ark:/99152/p0z3skm,,,Palestine | Israel | Jordan
http://n2t.net/ark:/99152/p08m57hhwhv,Early Helladic II,-2899,-2299,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,Greece
http://n2t.net/ark:/99152/p08m57h9pqr,Early Minoan II,-2899,-2299,,British Museum,http://n2t.net/ark:/99152/p08m57h,,http://n2t.net/ark:/99152/p08m57hfqsh http://n2t.net/ark:/99152/p08m57h6k8g,Crete
http://n2t.net/ark:/99152/p06vx8jh85g,grupul Sănislău,-2899,-2299,,Institutul Național al Patrimoniului periodizare | Bogdan Șandric,http://n2t.net/ark:/99152/p06vx8j,http://n2t.net/ark:/99152/p06vx8jcxfv,,Câmpia Careilor | Satu Mare County
http://n2t.net/ark:/99152/p0ckt9x4knx,EB III,-2849,-2299,,Levantine Chronology | Ilan Sharon | Sveta Matskevich,http://n2t.net/ark:/99152/p0ckt9x,http://n2t.net/ark:/99152/p0ckt9xfs6n,,Levant
http://n2t.net/ark:/99152/p08m57h8sp2,Keros-Syros Culture,-2799,-2299,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,Cyclades | Greece
http://n2t.net/ark:/99152/p08m57h395t,Banshan Period,-2599,-2299,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,People's Republic of China | China
http://n2t.net/ark:/99152/p0swbskg2hs,Early Bronze Age II,-2599,-2299,,"The Hittites and their contemporaries in Asia Minor | Macqueen, J. G. (James G.)",http://n2t.net/ark:/99152/p0swbsk,,,ancient Middle East | Turkey
http://n2t.net/ark:/99152/p08m57hwzn2,Early Dynastic III,-2599,-2299,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,southern Mesopotamia | Kuwait | Iraq | Mesopotamia
http://n2t.net/ark:/99152/p0jtbzwhwbh,Transitional (Philia Culture),-2599,-2299,,Cypriot antiquities text panels | Andrew Jamieson,http://n2t.net/ark:/99152/p0jtbzw,,,Cyprus
http://n2t.net/ark:/99152/p08m57hfqsh,Early Minoan IIB,-2499,-2299,,British Museum,http://n2t.net/ark:/99152/p08m57h,http://n2t.net/ark:/99152/p08m57h9pqr,,Crete
http://n2t.net/ark:/99152/p06vx8jfhmp,Vučedol,-2499,-2299,,Institutul Național al Patrimoniului periodizare | Bogdan Șandric,http://n2t.net/ark:/99152/p06vx8j,http://n2t.net/ark:/99152/p06vx8j6r99,http://n2t.net/ark:/99152/p06vx8j6vn2,"Banat, Valea inferioară a Mureșului | Timiș County | Caraș-Severin County | Hunedoara County"
http://n2t.net/ark:/99152/p0c3f54gs6r,Hili-8 period IId,-2399,-2299,,"The south-eastern frontier of the Ancient Near East | Tosi, Maurizio | Cleuziou, Serge",http://n2t.net/ark:/99152/p0c3f54,http://n2t.net/ark:/99152/p0c3f54xrmx,,Hili | United Arab Emirates
http://n2t.net/ark:/99152/p09qtgw98m7,Northgrippian Age,-6250,-2250,,Geologic Time Scale (2020) | International Union of Geological Sciences | Arizona Geological Survey | Commonwealth Scientific and Industrial Research Organisation | International Commission on Stratigraphy,http://n2t.net/ark:/99152/p09qtgw,http://n2t.net/ark:/99152/p09qtgwzn5f,,World | Earth
http://n2t.net/ark:/99152/p0f65r2qmh2,Early Bronze,-3499,-2249,,"Life in biblical Israel | Stager, Lawrence E. | King, Philip J.",http://n2t.net/ark:/99152/p0f65r2,,,Levant | Syria | Cyprus | Lebanon | Egypt | Jordan | Turkey | Israel
http://n2t.net/ark:/99152/p08m57hjxz7,Liangzhu culture,-3299,-2249,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,People's Republic of China | China
http://n2t.net/ark:/99152/p0f65r2bx9c,EB III,-2649,-2249,,"Life in biblical Israel | Stager, Lawrence E. | King, Philip J.",http://n2t.net/ark:/99152/p0f65r2,,,Levant | Syria | Israel | Lebanon | Turkey | Jordan | Cyprus | Egypt
http://n2t.net/ark:/99152/p0fk6s4vqz7,Early Bronze III,-2649,-2249,,Chronologies in old world archaeology | Robert W. Ehrich,http://n2t.net/ark:/99152/p0fk6s4,,,Palestine | State of Palestine | Israel | Syria | Lebanon | Jordan
http://n2t.net/ark:/99152/p07ffbfh6rb,Ebla,-2349,-2249,,Cuneiform Digital Library Initiative (CDLI) | Bertrand Lafont | Jacob Dahl | Robert Englund | Rune Rattenborg | Émilie Pagé-Perron,http://n2t.net/ark:/99152/p07ffbf,,,Middle East | Syria
http://n2t.net/ark:/99152/p0kc8t6n8fr,Akkad Period,-2369,-2229,,"Discovering the royal tombs at Ur. | Woolley, Leonard, 1880-1960. | Glubok, Shirley,",http://n2t.net/ark:/99152/p0kc8t6,,,Ur | Iraq
http://n2t.net/ark:/99152/p0qhb66jzk7,Néolithique,-6000,-2201,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,France
http://n2t.net/ark:/99152/p02chr4ghc6,Néolithique,-6000,-2201,,PACTOLS chronology periods used in DOLIA data | INRAP: Institut National de Recherches Archeologiques Preventive,http://n2t.net/ark:/99152/p02chr4,,,France
http://n2t.net/ark:/99152/p02chr48cqr,Néolithique récent,-4500,-2201,,PACTOLS chronology periods used in DOLIA data | INRAP: Institut National de Recherches Archeologiques Preventive,http://n2t.net/ark:/99152/p02chr4,,,France
http://n2t.net/ark:/99152/p0qhb667qw3,Néolitique récent,-4500,-2201,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,France
http://n2t.net/ark:/99152/p0qhb66mrpz,енеолитот,-4500,-2201,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Macedonia | North Macedonia | Republic of Macedonia
http://n2t.net/ark:/99152/p0qhb66cb4k,Kupferzeit,-4250,-2201,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Austria
http://n2t.net/ark:/99152/p0qhb66f8kc,Kupferzeit,-4250,-2201,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,"Germany, Switzerland, Czech Republic, Liechtenstein | Czech Republic | Switzerland | Liechtenstein | Germany"
http://n2t.net/ark:/99152/p0qhb66sfrc,Eneolitico,-3200,-2201,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Sardinia
http://n2t.net/ark:/99152/p0qhb66dwsk,Chalcolithique,-3000,-2201,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,France
http://n2t.net/ark:/99152/p02chr42bc7,Chalcolithique,-3000,-2201,,PACTOLS chronology periods used in DOLIA data | INRAP: Institut National de Recherches Archeologiques Preventive,http://n2t.net/ark:/99152/p02chr4,,,France
http://n2t.net/ark:/99152/p0qhb66f6pq,Jüngere Kupferzeit,-3000,-2201,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Austria
http://n2t.net/ark:/99152/p0qhb66bg8k,Jüngere Kupferzeit,-3000,-2201,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,"Germany, Switzerland, Czech Republic, Liechtenstein | Czech Republic | Liechtenstein | Switzerland | Germany"
http://n2t.net/ark:/99152/p0wctqt2sh7,mladší/pozdní eneolit,-2900,-2201,,AMCR Periods Vocabulary | Archaeological Information System of the Czech Republic,http://n2t.net/ark:/99152/p0wctqt,http://n2t.net/ark:/99152/p0wctqthbgf,http://n2t.net/ark:/99152/p0wctqtq7bs http://n2t.net/ark:/99152/p0wctqtjb3d http://n2t.net/ark:/99152/p0wctqtd54h http://n2t.net/ark:/99152/p0wctqt972r,Czech Republic
http://n2t.net/ark:/99152/p0mn2nd59dp,Early Minoan II Period,-2650,-2201,,Priniatikos Pyrgos Periodization | Frank Lynam | William Megarry | Sylvia Desmond | Chloë N. Duckworth | Vera Klontza | Katarzyna Zeman-Wiśniewska | Sue Bridgford | Barry P.C. Molloy | Marina Milić | Matěj Pavlacký | Barbara Hayden | Joanna Day | Mariusz Wiśniewski | Ellinor Larsson,http://n2t.net/ark:/99152/p0mn2nd,http://n2t.net/ark:/99152/p0mn2ndx7vw,,Crete
http://n2t.net/ark:/99152/p0wctqtq7bs,kultura zvoncovitých pohárů,-2500,-2201,,AMCR Periods Vocabulary | Archaeological Information System of the Czech Republic,http://n2t.net/ark:/99152/p0wctqt,http://n2t.net/ark:/99152/p0wctqt2sh7,,Czech Republic
http://n2t.net/ark:/99152/p0qhb66tg2w,srednja bakrena doba,-2500,-2201,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Slovenia
http://n2t.net/ark:/99152/p09hq4nqbhx,Néolithique,-6499,-2200,,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",http://n2t.net/ark:/99152/p09hq4n,,http://n2t.net/ark:/99152/p09hq4ntk73 http://n2t.net/ark:/99152/p09hq4njqnv http://n2t.net/ark:/99152/p09hq4n4s76,Parts of central continental western Europe | Ukraine | France | Belgium | England | Poland | Switzerland | Germany | Slovakia | Netherlands | Hungary | Czech Republic | Austria | Italy | Romania
http://n2t.net/ark:/99152/p06v8w4hk6m,Eneolithic,-4500,-2200,,FASTI - Home | L - P : Archaeology | AIAC,http://n2t.net/ark:/99152/p06v8w4,,,Macedonia | North Macedonia | Republic of Macedonia
http://n2t.net/ark:/99152/p09hq4ntk73,Néolithique récent,-4499,-2200,,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",http://n2t.net/ark:/99152/p09hq4n,http://n2t.net/ark:/99152/p09hq4nqbhx,http://n2t.net/ark:/99152/p09hq4nkbbk,Parts of central continental western Europe | Italy | Belgium | Slovakia | France | Czech Republic | Poland | England | Ukraine | Germany | Hungary | Netherlands | Austria | Switzerland | Romania
http://n2t.net/ark:/99152/p0zj6g8tckq,Neolithic,-4000,-2200,,ARENA - The ARENA Portal | Stewart Waller | ADS,http://n2t.net/ark:/99152/p0zj6g8,,,United Kingdom
http://n2t.net/ark:/99152/p09hq4nkbbk,IIIe millénaire AEC – Fin Néolithique,-3299,-2200,,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",http://n2t.net/ark:/99152/p09hq4n,http://n2t.net/ark:/99152/p09hq4ntk73,http://n2t.net/ark:/99152/p09hq4nrbr8,Parts of central continental western Europe | Austria | Italy | England | Slovakia | Czech Republic | Romania | France | Hungary | Ukraine | Belgium | Poland | Netherlands | Germany | Switzerland
http://n2t.net/ark:/99152/p0m64tdcdzj,Early Bronze Age,-3100,-2200,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64tds5vh,,Northeast Iran | Iran
http://n2t.net/ark:/99152/p0m63njtn97,Early Bronze Age III,-2700,-2200,,The Levantine Ceramics Project | Andrea Berlin,http://n2t.net/ark:/99152/p0m63nj,,,"Israel, Jordan, Lebanon, Syria | Jordan | Lebanon | Syria | Israel"
http://n2t.net/ark:/99152/p0m64tdrwck,"Bronze Age, Susa IV/ Old Elamite I",-2675,-2200,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64tdq3k6,,Khuzestan | Iran
http://n2t.net/ark:/99152/p0xxt6tcq9w,Chalcolithic,-2500,-2200,,Scottish Archaeological Periods & Ages (ScAPA) | Historic Environment Scotland | Dumfries & Galloway HER | Highlands HER | Shetland HER | East & Midlothian HER | Stirling HER | Perth & Kinross HER | Aberdeenshire HER,http://n2t.net/ark:/99152/p0xxt6t,http://n2t.net/ark:/99152/p0xxt6tm9kq,,Scotland
http://n2t.net/ark:/99152/p0qn5vq5sz3,Phase 3,-2500,-2200,,"Results, Limits, and Potential: Burial practices and Early Bronze Age societies in the Oman Peninsula | Méry, Sophie",http://n2t.net/ark:/99152/p0qn5vq,http://n2t.net/ark:/99152/p0qn5vqncm4,,Hili | United Arab Emirates
http://n2t.net/ark:/99152/p09hq4nrbr8,2e moitié IIIe millénaire AEC – Fin Néolithique,-2499,-2200,,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",http://n2t.net/ark:/99152/p09hq4n,http://n2t.net/ark:/99152/p09hq4nkbbk,,Parts of central continental western Europe | France | Slovakia | Ukraine | Italy | Germany | Austria | Romania | Czech Republic | Switzerland | Netherlands | Poland | Belgium | Hungary | England
http://n2t.net/ark:/99152/p06hps8fk76,Chalcolithic,-2499,-2200,,"Archaeological periods for the island of Ireland | Corns, Anthony | Hannah, Emma | Carlin, Neil | Northern Ireland SMR",http://n2t.net/ark:/99152/p06hps8,,,Island of Ireland | Ireland
http://n2t.net/ark:/99152/p0ftkd7zbf8,Cazadores-Recolectores Tardíos,-5899,-2199,,Prehistoria de San Juan | Gambier Mariano | Aguilar Humberto,http://n2t.net/ark:/99152/p0ftkd7,,,"San Juan, Argentina | Argentina"
http://n2t.net/ark:/99152/p0kh9dsbz2g,Neolithic,-3999,-2199,,Historic England Archaeological and Cultural Periods | Historic England,http://n2t.net/ark:/99152/p0kh9ds,http://n2t.net/ark:/99152/p0kh9ds785r,http://n2t.net/ark:/99152/p0kh9dsbnzg http://n2t.net/ark:/99152/p0kh9dsbm2h http://n2t.net/ark:/99152/p0kh9ds4hjq,England
http://n2t.net/ark:/99152/p08m57hskv9,Copper Age,-3799,-2199,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,Italy
http://n2t.net/ark:/99152/p06vx8jwkfm,Bronzul timpuriu,-3699,-2199,,Institutul Național al Patrimoniului periodizare | Bogdan Șandric,http://n2t.net/ark:/99152/p06vx8j,http://n2t.net/ark:/99152/p06vx8j82tz,http://n2t.net/ark:/99152/p06vx8jw8kg http://n2t.net/ark:/99152/p06vx8jdtqp http://n2t.net/ark:/99152/p06vx8j4sgk http://n2t.net/ark:/99152/p06vx8j4jgr,Romania
http://n2t.net/ark:/99152/p0ghrgf3ffs,Енеолит,-3499,-2199,,"Cultural Monuments in Serbia Timeline | Mathematical Institute SANU | Šegan-Radonjić, Marija",http://n2t.net/ark:/99152/p0ghrgf,http://n2t.net/ark:/99152/p0ghrgf7763,,"Serbia, Balkans, Baden Culture, Kostolac Culture, Vučedol Culture | Balkans | Serbia"
